"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2021/01/05 18:00:00","EST","N.Y.C.","61761","33.83","3.46","0","1"
"2021/01/05 19:00:00","EST","N.Y.C.","61761","31","3.11","-0.57","1"
"2021/01/05 20:00:00","EST","N.Y.C.","61761","28.07","2.7","-0.56","1"
"2021/01/05 21:00:00","EST","N.Y.C.","61761","26.79","2.47","-2.22","1"
"2021/01/05 22:00:00","EST","N.Y.C.","61761","24.33","2.04","-4.22","1"
"2021/01/05 23:00:00","EST","N.Y.C.","61761","22.46","1.96","-3.34","1"
"2021/01/06 00:00:00","EST","N.Y.C.","61761","25.57","1.52","-7.92","1"
"2021/01/06 01:00:00","EST","N.Y.C.","61761","22.53","1.55","-4.83","1"
"2021/01/06 02:00:00","EST","N.Y.C.","61761","22.34","1.56","-4.04","1"
"2021/01/06 03:00:00","EST","N.Y.C.","61761","22.24","1.51","-4.65","1"
"2021/01/06 04:00:00","EST","N.Y.C.","61761","22.32","1.45","-4.75","1"
"2021/01/06 05:00:00","EST","N.Y.C.","61761","23.72","1.77","-2.87","1"
"2021/01/06 06:00:00","EST","N.Y.C.","61761","30.93","2.09","-6.37","1"
"2021/01/06 07:00:00","EST","N.Y.C.","61761","35.2","2.42","-8.29","1"
"2021/01/06 08:00:00","EST","N.Y.C.","61761","33.04","2.87","-4.09","1"
"2021/01/06 09:00:00","EST","N.Y.C.","61761","31.21","3.17","-0.94","1"
"2021/01/06 10:00:00","EST","N.Y.C.","61761","31.05","3.22","-0.5","1"
"2021/01/06 11:00:00","EST","N.Y.C.","61761","28.05","2.85","0","1"
"2021/01/06 12:00:00","EST","N.Y.C.","61761","27.45","2.85","0","1"
"2021/01/06 13:00:00","EST","N.Y.C.","61761","27.27","2.81","-0.2","1"
"2021/01/06 14:00:00","EST","N.Y.C.","61761","26.62","2.72","0","1"
"2021/01/06 15:00:00","EST","N.Y.C.","61761","26.8","2.81","-0.59","1"
"2021/01/06 16:00:00","EST","N.Y.C.","61761","29.79","3.14","0","1"
"2021/01/06 17:00:00","EST","N.Y.C.","61761","44.33","4.06","-5.86","1"
"2021/01/06 18:00:00","EST","N.Y.C.","61761","35.13","3.52","-1.22","1"
"2021/01/06 19:00:00","EST","N.Y.C.","61761","32.89","3.09","-3.61","1"
"2021/01/06 20:00:00","EST","N.Y.C.","61761","30.17","2.88","-2.05","1"
